0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
110.526315789,57.8947368421,15.7894736842,5.26315789474,0.0,21.0526315789,0.0,0.0
126.923076923,34.6153846154,42.3076923077,5.76923076923,0.0,15.3846153846,0.0,1.92307692308
88.8888888889,44.4444444444,44.4444444444,0.0,0.0,11.1111111111,0.0,0.0
100.0,33.3333333333,55.5555555556,0.0,0.0,11.1111111111,0.0,0.0
116.666666667,50.0,16.6666666667,16.6666666667,0.0,16.6666666667,0.0,0.0
57.1428571429,42.8571428571,57.1428571429,0.0,0.0,0.0,0.0,0.0
50.0,62.5,25.0,12.5,0.0,0.0,0.0,0.0
50.0,62.5,25.0,12.5,0.0,0.0,0.0,0.0
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
44.4444444444,88.8888888889,0.0,0.0,0.0,11.1111111111,0.0,0.0
141.379310345,31.0344827586,44.8275862069,3.44827586207,0.0,17.2413793103,0.0,3.44827586207
115.0,60.0,15.0,0.0,0.0,25.0,0.0,0.0
100.0,34.7826086957,47.8260869565,8.69565217391,0.0,8.69565217391,0.0,0.0
93.3333333333,33.3333333333,53.3333333333,6.66666666667,0.0,6.66666666667,0.0,0.0
112.5,31.25,50.0,12.5,0.0,0.0,0.0,6.25
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
110.526315789,57.8947368421,15.7894736842,5.26315789474,0.0,21.0526315789,0.0,0.0
126.923076923,34.6153846154,42.3076923077,5.76923076923,0.0,15.3846153846,0.0,1.92307692308
88.8888888889,44.4444444444,44.4444444444,0.0,0.0,11.1111111111,0.0,0.0
100.0,33.3333333333,55.5555555556,0.0,0.0,11.1111111111,0.0,0.0
116.666666667,50.0,16.6666666667,16.6666666667,0.0,16.6666666667,0.0,0.0
57.1428571429,42.8571428571,57.1428571429,0.0,0.0,0.0,0.0,0.0
50.0,62.5,25.0,12.5,0.0,0.0,0.0,0.0
50.0,62.5,25.0,12.5,0.0,0.0,0.0,0.0
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
44.4444444444,88.8888888889,0.0,0.0,0.0,11.1111111111,0.0,0.0
141.379310345,31.0344827586,44.8275862069,3.44827586207,0.0,17.2413793103,0.0,3.44827586207
115.0,60.0,15.0,0.0,0.0,25.0,0.0,0.0
100.0,34.7826086957,47.8260869565,8.69565217391,0.0,8.69565217391,0.0,0.0
93.3333333333,33.3333333333,53.3333333333,6.66666666667,0.0,6.66666666667,0.0,0.0
112.5,31.25,50.0,12.5,0.0,0.0,0.0,6.25
158.620689655,43.1034482759,27.5862068966,1.72413793103,0.0,18.9655172414,0.0,8.62068965517
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
171.428571429,50.0,14.2857142857,0.0,0.0,28.5714285714,0.0,7.14285714286
20.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0
30.7692307692,69.2307692308,30.7692307692,0.0,0.0,0.0,0.0,0.0
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,47.3684210526,36.8421052632,0.0,0.0,15.7894736842,0.0,0.0
84.8484848485,51.5151515152,30.303030303,12.1212121212,0.0,3.0303030303,0.0,3.0303030303
121.052631579,47.3684210526,26.3157894737,5.26315789474,0.0,21.0526315789,0.0,0.0
162.162162162,21.6216216216,54.0540540541,5.40540540541,0.0,8.10810810811,0.0,10.8108108108
100.0,45.4545454545,27.2727272727,18.1818181818,0.0,9.09090909091,0.0,0.0
100.0,27.7777777778,55.5555555556,11.1111111111,0.0,5.55555555556,0.0,0.0
250.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0
100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
90.0,30.0,63.3333333333,0.0,0.0,6.66666666667,0.0,0.0
105.555555556,55.5555555556,16.6666666667,11.1111111111,0.0,16.6666666667,0.0,0.0
93.75,43.75,43.75,0.0,0.0,12.5,0.0,0.0
55.5555555556,55.5555555556,33.3333333333,11.1111111111,0.0,0.0,0.0,0.0
166.666666667,27.7777777778,33.3333333333,16.6666666667,0.0,16.6666666667,0.0,5.55555555556
91.6666666667,50.0,25.0,16.6666666667,0.0,8.33333333333,0.0,0.0
175.0,0.0,75.0,0.0,0.0,25.0,0.0,0.0
100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
109.090909091,54.5454545455,18.1818181818,13.6363636364,0.0,9.09090909091,0.0,4.54545454545
51.724137931,58.6206896552,34.4827586207,3.44827586207,3.44827586207,0.0,0.0,0.0
55.5555555556,77.7777777778,11.1111111111,0.0,0.0,11.1111111111,0.0,0.0
40.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0
100.0,26.3157894737,52.6315789474,15.7894736842,5.26315789474,0.0,0.0,0.0
135.714285714,28.5714285714,35.7142857143,21.4285714286,0.0,14.2857142857,0.0,0.0
133.333333333,16.6666666667,66.6666666667,0.0,0.0,16.6666666667,0.0,0.0
233.333333333,33.3333333333,33.3333333333,0.0,0.0,0.0,0.0,33.3333333333
100.0,33.3333333333,33.3333333333,33.3333333333,0.0,0.0,0.0,0.0
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
116.666666667,58.3333333333,16.6666666667,0.0,0.0,25.0,0.0,0.0
116.666666667,20.8333333333,66.6666666667,0.0,0.0,12.5,0.0,0.0
127.450980392,33.3333333333,45.0980392157,5.88235294118,0.0,11.7647058824,0.0,3.92156862745
200.0,25.0,30.0,20.0,0.0,10.0,0.0,15.0
71.4285714286,42.8571428571,42.8571428571,14.2857142857,0.0,0.0,0.0,0.0
100.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0
50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0
50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0
137.5,28.5714285714,44.6428571429,8.92857142857,0.0,16.0714285714,0.0,1.78571428571
121.052631579,47.3684210526,26.3157894737,10.5263157895,0.0,10.5263157895,0.0,5.26315789474
118.75,37.5,37.5,12.5,0.0,6.25,6.25,0.0
111.111111111,38.8888888889,44.4444444444,5.55555555556,0.0,5.55555555556,0.0,5.55555555556
116.666666667,16.6666666667,50.0,33.3333333333,0.0,0.0,0.0,0.0
66.6666666667,33.3333333333,66.6666666667,0.0,0.0,0.0,0.0,0.0
100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,50.0,40.0,10.0,0.0,0.0,0.0,0.0
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
148.0,32.0,40.0,4.0,4.0,16.0,0.0,4.0
80.0,50.0,40.0,0.0,0.0,10.0,0.0,0.0
70.0,30.0,70.0,0.0,0.0,0.0,0.0,0.0
150.0,50.0,23.6842105263,2.63157894737,0.0,10.5263157895,0.0,13.1578947368
60.0,60.0,20.0,20.0,0.0,0.0,0.0,0.0
100.0,38.0952380952,52.380952381,0.0,0.0,4.7619047619,0.0,4.7619047619
86.9565217391,56.5217391304,26.0869565217,4.34782608696,0.0,13.0434782609,0.0,0.0
62.5,62.5,12.5,25.0,0.0,0.0,0.0,0.0
142.857142857,57.1428571429,0.0,0.0,28.5714285714,14.2857142857,0.0,0.0
